m1,m2,m3,m4,p1,p2,p3,p4
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
0.265694581717603,0.43290619290428783,0.9158857699492049,0.15741252301926845,-0.015300665433157706,-0.20989393208630683,-0.31241753190170357,-0.0437152151435892
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
-0.1267361371515782,-0.6105818922089217,-1.4481658485276685,0.15224036007095354,-0.46354163879320653,-0.346951530459845,-0.6253295154886166,-0.044789952382088584
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
0.02587580907532561,0.5024720652451684,1.023888128153732,-0.07016264670658744,-0.5791387789356813,-0.37272850774851285,-0.3714390485296669,-0.04520446322040984
