m1,m2,p1,p2
-1.581464990823459,-1.014599973138997,0.4420432982844447,-0.1564099793694219
-0.6574172355675392,-2.0599235962695084,0.04898091916573556,-0.17413281952294224
-1.696970960230449,-0.48540488892917544,0.12296968949177932,-0.15376058431808112
0.26663051968838064,-0.22407398314654753,-0.5160857277378527,-0.20365368016574237
0.26663051968838064,-0.4788716162846097,-0.32765906104842335,-0.23316896039349364
-1.581464990823459,-1.014599973138997,0.04819651703675381,-0.1609695504919708
-1.581464990823459,-0.22407398314654753,-0.4233123965553754,-0.25060152595755836
0.26663051968838064,-0.22407398314654753,0.4691944639847245,-0.1485443843581221
-0.6574172355675392,-1.014599973138997,-0.3936863341445811,-0.1250986425582106
0.26663051968838064,1.0956470910557232,-0.3734820528465052,-0.1962794406994904
1.1906782749443003,1.0956470910557232,-0.6332392674692034,-0.18092437065118075
0.26663051968838064,1.0956470910557232,0.1971428390959586,-0.20005273134166177
1.1906782749443003,-0.4788716162846097,-0.5427622484964182,-0.24231963198361722
1.1906782749443003,1.0956470910557232,0.3485893441666791,-0.1747964238791634
0.26663051968838064,1.0956470910557232,0.21734290601053424,-0.17901121835861322
-1.696970960230449,1.0956470910557232,-0.3862521616501623,-0.1997259050336364
0.26663051968838064,1.0956470910557232,-0.4487451473834334,-0.16291599926099623
0.26663051968838064,-0.4788716162846097,-0.4773170871212307,-0.02509658180741665
0.26663051968838064,1.0956470910557232,0.24680513426275663,-0.1616937023514715
1.1906782749443003,-0.4788716162846097,-0.3160753012000832,0.2527838128179326
1.1906782749443003,-0.4788716162846097,-0.3160753012000832,0.2527838128179326
0.26663051968838064,1.0956470910557232,-0.5081268644976542,-0.2465486565214415
1.1906782749443003,-0.22407398314654753,0.4031761464535048,-0.15904839960449996
1.1906782749443003,-0.4788716162846097,-0.5186169918276827,-0.1540518819836291
1.1906782749443003,-0.22407398314654753,-0.512915457749799,-0.25092723618257395
1.1906782749443003,-0.4788716162846097,0.5007954918633175,-0.16484793895089472
0.26663051968838064,1.0956470910557232,-0.4806448696926057,-0.24323974941824875
1.1906782749443003,-0.22407398314654753,0.2869445031128309,-0.1575794483498178
1.1906782749443003,-2.0599235962695084,-0.33960051669634617,-0.20507436083025227
1.1906782749443003,-1.269397606277059,-0.48649232679918525,-0.22263620600961442
0.26663051968838064,1.0956470910557232,-0.38436780542761856,-0.22502397260208337
1.1906782749443003,-0.4788716162846097,-0.09140177562098675,-0.21622282100785037
0.26663051968838064,1.0956470910557232,-0.4613466808470809,-0.20277615989931674
0.26663051968838064,1.0956470910557232,-0.4613466808470809,-0.20277615989931674
0.26663051968838064,1.0956470910557232,-0.4613466808470809,-0.20277615989931674
-1.696970960230449,1.0956470910557232,-0.5855824920505808,1.6901871210907926
-1.696970960230449,1.0956470910557232,-0.5855824920505808,1.6901871210907926
-1.696970960230449,1.0956470910557232,-0.5855824920505808,1.6901871210907926
1.1906782749443003,1.0956470910557232,0.1984967097954097,-0.18268275943306125
0.26663051968838064,-1.014599973138997,-0.4626125762909647,0.5907932726011429
-0.6574172355675392,-1.014599973138997,1.15570173223528,-0.1007511986933286
0.26663051968838064,-0.22407398314654753,0.7244227967384802,-0.12321339234088713
1.1906782749443003,1.0956470910557232,0.006541023722469276,-0.18532155169580924
1.1906782749443003,1.0956470910557232,0.2858108339512669,-0.16861639323335714
1.1906782749443003,1.0956470910557232,0.2858108339512669,-0.16861639323335714
1.1906782749443003,1.0956470910557232,-0.570091471899583,-0.15165509372016459
1.1906782749443003,1.0956470910557232,-0.570091471899583,-0.15165509372016459
0.26663051968838064,1.0956470910557232,0.09544871163935366,-0.16726797894372933
0.26663051968838064,1.0956470910557232,0.3289029052411949,-0.17190344371094204
0.26663051968838064,1.0956470910557232,0.3289029052411949,-0.17190344371094204
0.26663051968838064,1.0956470910557232,-0.5122738178618879,-0.24167007167193558
1.1906782749443003,-1.269397606277059,-0.0512934878492269,-0.11428100798608956
0.26663051968838064,-1.014599973138997,-0.350050080585185,0.4390208643802676
0.26663051968838064,1.0956470910557232,-0.19063470311345299,-0.18262714129640809
-0.6574172355675392,1.0956470910557232,-0.12104890994928219,-0.24050702016884576
0.26663051968838064,-1.014599973138997,-0.47718644123272336,0.4209589210056143
0.26663051968838064,1.0956470910557232,0.12489039477201244,-0.19744453835476478
-0.6574172355675392,1.0956470910557232,-0.06918565299948498,-0.19431439054696895
-0.6574172355675392,1.0956470910557232,-0.019894750378645333,-0.20959626415122168
1.1906782749443003,-1.014599973138997,-0.35062112954946717,-0.22273767655658533
1.1906782749443003,1.0956470910557232,-0.6204375507892946,-0.25195951995968663
1.1906782749443003,1.0956470910557232,-0.5357347640097722,-0.2629957207878861
1.1906782749443003,1.0956470910557232,-0.2279967932368705,-0.20587403430674697
0.26663051968838064,1.0956470910557232,-0.07261194678517802,-0.16667878012149231
0.26663051968838064,1.0956470910557232,-0.3148973810117669,-0.24526051071434085
1.1906782749443003,-0.4788716162846097,-0.3163339589874103,-0.173014039312573
1.1906782749443003,1.0956470910557232,0.2948311950355877,-0.1522954463470157
1.1906782749443003,1.0956470910557232,-0.366804362190379,-0.1619586790593726
-1.581464990823459,-1.014599973138997,4.849614138172785,0.975845631245834
1.1906782749443003,1.0956470910557232,-0.2344089777324818,-0.25707527244876704
1.1906782749443003,1.0956470910557232,-0.2344089777324818,-0.25707527244876704
0.26663051968838064,1.0956470910557232,-0.47408412817861106,-0.19062768934497165
-0.6574172355675392,-1.014599973138997,1.0058856667812135,-0.09411338799968484
-0.6574172355675392,1.0956470910557232,-0.47952120969185485,-0.10285045782777406
1.1906782749443003,1.0956470910557232,-0.13250676509055284,-0.23251679588812255
0.26663051968838064,1.0956470910557232,-0.45858520605855035,-0.1965442313935565
0.26663051968838064,1.0956470910557232,0.09412065403884126,-0.2004376869731123
0.26663051968838064,1.0956470910557232,-0.5096782844236791,-0.04786755842100936
0.26663051968838064,1.0956470910557232,-0.5096782844236791,-0.04786755842100936
0.26663051968838064,1.0956470910557232,-0.528435451787361,-0.1579310144978929
-1.581464990823459,-1.014599973138997,-0.2976015511267923,0.04196410289640819
-0.6574172355675392,-1.014599973138997,-0.41701558080808304,0.4292039842402333
1.1906782749443003,-1.014599973138997,-0.46515911752098316,0.42273535312948596
0.26663051968838064,1.0956470910557232,-0.5110764061498828,-0.050095074094659936
-1.581464990823459,-1.014599973138997,6.964149451540675,0.2798776579490871
-1.696970960230449,1.0956470910557232,-0.3627970102795907,-0.20066285672033182
-1.696970960230449,1.0956470910557232,-0.31360567246894405,-0.22239866634237002
1.1906782749443003,-0.4788716162846097,-0.46236392766445067,-0.23060717785841925
-0.6574172355675392,1.0956470910557232,0.045498784798664246,-0.2102290832177569
-0.6574172355675392,1.0956470910557232,0.045498784798664246,-0.2102290832177569
0.26663051968838064,1.0956470910557232,-0.5279386813322704,-0.20442777673992998
1.1906782749443003,0.30512110106327395,-0.046739846477220355,-0.15838488825519623
1.1906782749443003,-0.22407398314654753,-0.5160857277378527,-0.3176437952917221
0.26663051968838064,1.0956470910557232,-0.36561959362887475,-0.1923445040347385
0.26663051968838064,1.0956470910557232,-0.36561959362887475,-0.1923445040347385
1.1906782749443003,-0.22407398314654753,-0.4840232248659836,-0.1368849441758878
1.1906782749443003,1.0956470910557232,-0.6594074282180529,-0.272872590389695
1.1906782749443003,1.0956470910557232,-0.6594074282180529,-0.272872590389695
1.1906782749443003,-0.22407398314654753,-0.3317454326498412,-0.18104323349172047
1.1906782749443003,-0.4788716162846097,-0.05087837107445351,-0.2231911782862187
0.26663051968838064,1.0956470910557232,-0.5403347636002814,-0.22813040364592174
0.26663051968838064,1.0956470910557232,-0.5403347636002814,-0.22813040364592174
-0.6574172355675392,1.0956470910557232,-0.3847049561076376,0.6311220020897286
-0.6574172355675392,1.0956470910557232,-0.3847049561076376,0.6311220020897286
-0.6574172355675392,-1.014599973138997,5.215085475313377,0.3242270764803415
1.1906782749443003,1.0956470910557232,0.02604993174300594,-0.1656539368977781
1.1906782749443003,1.0956470910557232,-0.08345397513747638,-0.22650315461768833
0.26663051968838064,1.0956470910557232,-0.4315562574797774,1.488918291525309
1.1906782749443003,1.0956470910557232,-0.34275708993802406,-0.24341367235393674
0.26663051968838064,1.0956470910557232,-0.44361834985539456,-0.21152057727388685
0.26663051968838064,1.0956470910557232,-0.4598268687973078,-0.1672469593803788
1.1906782749443003,1.0956470910557232,-0.010160051291034177,-0.18667852262184523
1.1906782749443003,1.0956470910557232,-0.5873256664258665,-0.26242196111395083
-0.6574172355675392,-2.0599235962695084,4.866018625947459,0.6686930764750267
1.1906782749443003,-0.4788716162846097,-0.3157165518046255,-0.172915637993879
1.1906782749443003,-0.4788716162846097,-0.3157165518046255,-0.172915637993879
1.1906782749443003,-0.22407398314654753,0.3528142636256672,-0.14714686241606476
0.26663051968838064,1.0956470910557232,0.3390922309488942,-0.1770369605212612
0.26663051968838064,1.0956470910557232,0.034921209011005885,-0.1924834563694539
-1.696970960230449,1.0956470910557232,-0.6445480387941531,-0.18832214086755517
1.1906782749443003,-0.22407398314654753,0.5542196511020152,-0.1414008950541385
0.26663051968838064,1.0956470910557232,-0.4096383024909174,0.028689225564460463
1.1906782749443003,1.0956470910557232,-0.16603903420812952,-0.23669550368359005
0.26663051968838064,1.0956470910557232,0.367311742866484,-0.14569223422667454
-1.696970960230449,1.0956470910557232,-0.16355518193267715,-0.20434518659720757
0.26663051968838064,1.0956470910557232,-0.4347597157378954,-0.22113107506403248
0.26663051968838064,1.0956470910557232,-0.43940712714278224,-0.186653875788713
-0.6574172355675392,-1.014599973138997,-0.39297252293922835,0.02961929473926239
1.1906782749443003,1.0956470910557232,-0.6280408254216606,-0.23554333398984545
0.26663051968838064,1.0956470910557232,-0.4625525213260864,-0.16511924012918447
1.1906782749443003,-1.269397606277059,0.31057033701516207,-0.13048095287278927
1.1906782749443003,-1.014599973138997,-0.4626125762909647,0.5907932726011429
0.26663051968838064,1.0956470910557232,-0.5067282159735128,-0.19327094593975866
1.1906782749443003,-1.269397606277059,-0.4841412276039902,-0.1369277273579287
1.1906782749443003,-1.014599973138997,-0.47718644123272336,0.4209589210056143
-1.581464990823459,-1.014599973138997,4.80381959346333,0.2798776579490871
-1.581464990823459,-1.014599973138997,4.80381959346333,0.2798776579490871
1.1906782749443003,1.0956470910557232,-0.3023980463480001,0.1818781291385591
1.1906782749443003,1.0956470910557232,-0.3023980463480001,0.1818781291385591
-0.6574172355675392,-1.014599973138997,1.0291543316818998,-0.12557483797570917
1.1906782749443003,-0.4788716162846097,-0.2875865955364156,-0.1447017105555105
0.26663051968838064,1.0956470910557232,0.33339227726482284,-0.15292807939971592
0.26663051968838064,1.0956470910557232,-0.42169776087684685,-0.22924657966260154
0.26663051968838064,1.0956470910557232,-0.4034673914506947,0.029535588513530213
-0.6574172355675392,1.0956470910557232,-0.6141417886378775,-0.24275248617757003
1.1906782749443003,1.0956470910557232,-0.5877165504955136,-0.0881644795438169
-1.696970960230449,1.0956470910557232,-0.3639417421978427,-0.2009109061692515
1.1906782749443003,1.0956470910557232,-0.475237815661801,-0.17425121732889454
0.26663051968838064,1.0956470910557232,-0.17958248238408017,0.33060363074278337
-1.581464990823459,-1.014599973138997,1.0058856667812135,-0.09411338799968484
-0.6574172355675392,1.0956470910557232,0.05360989264280881,-0.2178068218194555
1.1906782749443003,1.0956470910557232,-0.06848079735907019,-0.17516333616862276
1.1906782749443003,-0.22407398314654753,0.7244227967384802,-0.12321339234088713
-0.6574172355675392,-1.014599973138997,1.1556069086065246,-0.10076840497306248
0.26663051968838064,1.0956470910557232,0.2779826165995759,-0.16191915111944352
0.26663051968838064,1.0956470910557232,-0.39685449694088454,-0.03518606522258526
0.26663051968838064,-0.4788716162846097,-0.20208412948772309,0.5387828742770451
0.26663051968838064,1.0956470910557232,-0.7396187357821973,-0.09806943723470479
-0.6574172355675392,1.0956470910557232,-0.29196744718491235,1.3466297986798887
1.1906782749443003,1.0956470910557232,0.022566216982122096,-0.16237925634021802
0.26663051968838064,1.0956470910557232,-0.5136619304272785,-0.05052941639929244
1.1906782749443003,-0.4788716162846097,-0.4809635824448112,-0.22237188035013575
0.26663051968838064,1.0956470910557232,0.06958504009839633,-0.20148392178784696
1.1906782749443003,0.30512110106327395,-0.08361043412492276,-0.16353840155277363
-0.6574172355675392,-1.014599973138997,4.80381959346333,0.2798776579490871
-1.581464990823459,-1.014599973138997,-0.39297252293922835,0.02961929473926239
1.1906782749443003,1.0956470910557232,-0.4438369709994693,-0.220893907424458
0.26663051968838064,1.0956470910557232,-0.10475346934767658,-0.17549816107155142
1.1906782749443003,-1.014599973138997,-0.350050080585185,0.4390208643802676
-0.6574172355675392,-2.0599235962695084,-0.2977400989843626,0.04201246649349791
0.26663051968838064,1.0956470910557232,-0.45568939779594964,-0.24014671137052754
0.26663051968838064,1.0956470910557232,-0.3652618978292921,1.4982868783230885
-1.696970960230449,1.0956470910557232,-0.16818257501593786,-0.19998223209821178
-1.581464990823459,-1.014599973138997,5.894686422602919,0.35816065032298927
1.1906782749443003,1.0956470910557232,-0.7060696091306196,0.6309704008142358
1.1906782749443003,1.0956470910557232,-0.10629329971907575,-0.22004986964832526
1.1906782749443003,-2.0599235962695084,-0.2793943608098915,-0.07956896624413252
1.1906782749443003,1.0956470910557232,-0.40274199069071637,0.14523433372053854
0.26663051968838064,-0.4788716162846097,-0.44609219297003383,-0.021965131902776117
0.26663051968838064,-0.4788716162846097,-0.2450155274067044,0.004956650431040086
0.26663051968838064,1.0956470910557232,-0.4605470015779108,0.5009718420446482
1.1906782749443003,-0.48540488892917544,0.08997106668492003,-0.11398431591932774
1.1906782749443003,1.0956470910557232,0.1632318022612978,-0.1549913448570965
0.26663051968838064,1.0956470910557232,-0.3156106654191819,-0.025996981775542365
0.26663051968838064,1.0956470910557232,-0.41758030819711495,-0.18171799867803926
0.26663051968838064,-0.4788716162846097,0.6017742277207571,-0.1191186697919042
1.1906782749443003,1.0956470910557232,-0.31100434425342255,5.886638776275177
1.1906782749443003,1.0956470910557232,-0.26656156305166845,-0.23482122828252924
1.1906782749443003,1.0956470910557232,-0.26656156305166845,-0.23482122828252924
1.1906782749443003,-0.4788716162846097,-0.3177552598228654,0.25248526061282106
1.1906782749443003,-0.4788716162846097,0.5008903154920727,-0.1648311977057483
-1.696970960230449,-1.014599973138997,-0.41701558080808304,0.4292039842402333
-1.696970960230449,1.0956470910557232,-0.5401493307262709,-0.20809699264144102
1.1906782749443003,-1.269397606277059,0.42199336878206495,-0.14588661868420816
0.26663051968838064,1.0956470910557232,0.20409235748785,-0.17886268631139735
0.26663051968838064,1.0956470910557232,0.15024307231356604,-0.18162545679514647
1.1906782749443003,1.0956470910557232,-0.6355181953469569,-0.1398941829909594
1.1906782749443003,-1.014599973138997,-0.646710017529775,11.125644032400364
1.1906782749443003,1.0956470910557232,-0.6131066306906316,-0.2508595271466484
0.26663051968838064,1.0956470910557232,-0.06549648704296467,-0.17280868003877675
0.26663051968838064,-0.4788716162846097,-0.46302980025748824,-0.02306168345986756
0.26663051968838064,1.0956470910557232,0.13385544207289268,-0.16664576266578685
-1.696970960230449,1.0956470910557232,-0.09986636488121364,-0.22753841461616034
1.1906782749443003,-0.22407398314654753,-0.3275242007764158,-0.22859153194278856
0.26663051968838064,1.0956470910557232,-0.5643298828568208,-0.24934881578601764
1.1906782749443003,-1.014599973138997,-0.34111031958530624,-0.2049117847384969
0.26663051968838064,1.0956470910557232,-0.46073348804779635,-0.24138900476731043
0.26663051968838064,1.0956470910557232,-0.4700240964740698,-0.24196955394622177
1.1906782749443003,0.30512110106327395,0.1227363180054537,-0.13958260981740078
1.1906782749443003,1.0956470910557232,-0.38242708182575924,-0.20583543643599267
0.26663051968838064,1.0956470910557232,-0.42060202116678513,-0.2289975071375896
-1.696970960230449,1.0956470910557232,-0.3399113274794887,-0.18651855072377932
1.1906782749443003,-0.22407398314654753,-0.4519744187404903,-0.24139877049364586
1.1906782749443003,1.0956470910557232,-0.6047373918570975,0.13875733198721804
0.26663051968838064,1.0956470910557232,0.06187745947439958,-0.19297313778998712
-1.581464990823459,-2.0599235962695084,-0.2977400989843626,0.04201246649349791
-0.6574172355675392,-0.22407398314654753,0.5542407230195163,-0.14139717477743932
1.1906782749443003,1.0956470910557232,0.14905408936856146,-0.20418949301734574
0.26663051968838064,1.0956470910557232,0.25249560558395245,-0.1649692199712889
1.1906782749443003,1.0956470910557232,-0.5678852421372087,-0.011077742142544924
-1.581464990823459,-1.014599973138997,1.0291543316818998,-0.12557483797570917
